r,run,hops,n,p,q,grid_type
1.5,9201,7,100,1,1,flat
1.5,9202,29,100,1,1,flat
1.5,9203,12,100,1,1,flat
1.5,9204,14,100,1,1,flat
1.5,9205,27,100,1,1,flat
1.5,9206,14,100,1,1,flat
1.5,9207,9,100,1,1,flat
1.5,9208,27,100,1,1,flat
1.5,9209,10,100,1,1,flat
1.5,9210,18,100,1,1,flat
1.5,9211,14,100,1,1,flat
1.5,9212,24,100,1,1,flat
1.5,9213,15,100,1,1,flat
1.5,9214,11,100,1,1,flat
1.5,9215,28,100,1,1,flat
1.5,9216,24,100,1,1,flat
1.5,9217,21,100,1,1,flat
1.5,9218,10,100,1,1,flat
1.5,9219,27,100,1,1,flat
1.5,9220,11,100,1,1,flat
1.5,9221,15,100,1,1,flat
1.5,9222,17,100,1,1,flat
1.5,9223,17,100,1,1,flat
1.5,9224,25,100,1,1,flat
1.5,9225,19,100,1,1,flat
1.5,9226,27,100,1,1,flat
1.5,9227,11,100,1,1,flat
1.5,9228,13,100,1,1,flat
1.5,9229,21,100,1,1,flat
1.5,9230,25,100,1,1,flat
1.5,9231,29,100,1,1,flat
1.5,9232,20,100,1,1,flat
1.5,9233,22,100,1,1,flat
1.5,9234,21,100,1,1,flat
1.5,9235,28,100,1,1,flat
1.5,9236,17,100,1,1,flat
1.5,9237,34,100,1,1,flat
1.5,9238,19,100,1,1,flat
1.5,9239,18,100,1,1,flat
1.5,9240,16,100,1,1,flat
1.5,9241,5,100,1,1,flat
1.5,9242,11,100,1,1,flat
1.5,9243,15,100,1,1,flat
1.5,9244,4,100,1,1,flat
1.5,9245,8,100,1,1,flat
1.5,9246,26,100,1,1,flat
1.5,9247,29,100,1,1,flat
1.5,9248,12,100,1,1,flat
1.5,9249,16,100,1,1,flat
1.5,9250,27,100,1,1,flat
1.5,9251,19,100,1,1,flat
1.5,9252,21,100,1,1,flat
1.5,9253,20,100,1,1,flat
1.5,9254,16,100,1,1,flat
1.5,9255,21,100,1,1,flat
1.5,9256,22,100,1,1,flat
1.5,9257,20,100,1,1,flat
1.5,9258,25,100,1,1,flat
1.5,9259,13,100,1,1,flat
1.5,9260,13,100,1,1,flat
1.5,9261,23,100,1,1,flat
1.5,9262,30,100,1,1,flat
1.5,9263,15,100,1,1,flat
1.5,9264,27,100,1,1,flat
1.5,9265,8,100,1,1,flat
1.5,9266,24,100,1,1,flat
1.5,9267,17,100,1,1,flat
1.5,9268,18,100,1,1,flat
1.5,9269,4,100,1,1,flat
1.5,9270,18,100,1,1,flat
1.5,9271,16,100,1,1,flat
1.5,9272,23,100,1,1,flat
1.5,9273,16,100,1,1,flat
1.5,9274,21,100,1,1,flat
1.5,9275,25,100,1,1,flat
1.5,9276,21,100,1,1,flat
1.5,9277,21,100,1,1,flat
1.5,9278,17,100,1,1,flat
1.5,9279,13,100,1,1,flat
1.5,9280,16,100,1,1,flat
1.5,9281,31,100,1,1,flat
1.5,9282,20,100,1,1,flat
1.5,9283,19,100,1,1,flat
1.5,9284,20,100,1,1,flat
1.5,9285,35,100,1,1,flat
1.5,9286,7,100,1,1,flat
1.5,9287,28,100,1,1,flat
1.5,9288,16,100,1,1,flat
1.5,9289,23,100,1,1,flat
1.5,9290,21,100,1,1,flat
1.5,9291,13,100,1,1,flat
1.5,9292,28,100,1,1,flat
1.5,9293,16,100,1,1,flat
1.5,9294,17,100,1,1,flat
1.5,9295,14,100,1,1,flat
1.5,9296,21,100,1,1,flat
1.5,9297,13,100,1,1,flat
1.5,9298,19,100,1,1,flat
1.5,9299,20,100,1,1,flat
1.5,9300,7,100,1,1,flat
1.5,9301,17,100,1,1,flat
1.5,9302,27,100,1,1,flat
1.5,9303,14,100,1,1,flat
1.5,9304,9,100,1,1,flat
1.5,9305,41,100,1,1,flat
1.5,9306,23,100,1,1,flat
1.5,9307,16,100,1,1,flat
1.5,9308,9,100,1,1,flat
1.5,9309,35,100,1,1,flat
1.5,9310,8,100,1,1,flat
1.5,9311,15,100,1,1,flat
1.5,9312,18,100,1,1,flat
1.5,9313,18,100,1,1,flat
1.5,9314,25,100,1,1,flat
1.5,9315,22,100,1,1,flat
1.5,9316,8,100,1,1,flat
1.5,9317,18,100,1,1,flat
1.5,9318,22,100,1,1,flat
1.5,9319,24,100,1,1,flat
1.5,9320,30,100,1,1,flat
1.5,9321,29,100,1,1,flat
1.5,9322,8,100,1,1,flat
1.5,9323,14,100,1,1,flat
1.5,9324,13,100,1,1,flat
1.5,9325,27,100,1,1,flat
1.5,9326,28,100,1,1,flat
1.5,9327,22,100,1,1,flat
1.5,9328,11,100,1,1,flat
1.5,9329,18,100,1,1,flat
1.5,9330,29,100,1,1,flat
1.5,9331,21,100,1,1,flat
1.5,9332,13,100,1,1,flat
1.5,9333,13,100,1,1,flat
1.5,9334,27,100,1,1,flat
1.5,9335,14,100,1,1,flat
1.5,9336,15,100,1,1,flat
1.5,9337,35,100,1,1,flat
1.5,9338,27,100,1,1,flat
1.5,9339,18,100,1,1,flat
1.5,9340,31,100,1,1,flat
1.5,9341,15,100,1,1,flat
1.5,9342,15,100,1,1,flat
1.5,9343,6,100,1,1,flat
1.5,9344,23,100,1,1,flat
1.5,9345,15,100,1,1,flat
1.5,9346,21,100,1,1,flat
1.5,9347,14,100,1,1,flat
1.5,9348,21,100,1,1,flat
1.5,9349,17,100,1,1,flat
1.5,9350,10,100,1,1,flat
1.5,9351,20,100,1,1,flat
1.5,9352,22,100,1,1,flat
1.5,9353,24,100,1,1,flat
1.5,9354,28,100,1,1,flat
1.5,9355,22,100,1,1,flat
1.5,9356,24,100,1,1,flat
1.5,9357,18,100,1,1,flat
1.5,9358,30,100,1,1,flat
1.5,9359,32,100,1,1,flat
1.5,9360,18,100,1,1,flat
1.5,9361,23,100,1,1,flat
1.5,9362,17,100,1,1,flat
1.5,9363,39,100,1,1,flat
1.5,9364,14,100,1,1,flat
1.5,9365,10,100,1,1,flat
1.5,9366,25,100,1,1,flat
1.5,9367,19,100,1,1,flat
1.5,9368,32,100,1,1,flat
1.5,9369,15,100,1,1,flat
1.5,9370,8,100,1,1,flat
1.5,9371,40,100,1,1,flat
1.5,9372,20,100,1,1,flat
1.5,9373,16,100,1,1,flat
1.5,9374,17,100,1,1,flat
1.5,9375,17,100,1,1,flat
1.5,9376,32,100,1,1,flat
1.5,9377,10,100,1,1,flat
1.5,9378,9,100,1,1,flat
1.5,9379,28,100,1,1,flat
1.5,9380,21,100,1,1,flat
1.5,9381,15,100,1,1,flat
1.5,9382,21,100,1,1,flat
1.5,9383,12,100,1,1,flat
1.5,9384,24,100,1,1,flat
1.5,9385,26,100,1,1,flat
1.5,9386,21,100,1,1,flat
1.5,9387,12,100,1,1,flat
1.5,9388,24,100,1,1,flat
1.5,9389,25,100,1,1,flat
1.5,9390,25,100,1,1,flat
1.5,9391,21,100,1,1,flat
1.5,9392,8,100,1,1,flat
1.5,9393,12,100,1,1,flat
1.5,9394,23,100,1,1,flat
1.5,9395,28,100,1,1,flat
1.5,9396,15,100,1,1,flat
1.5,9397,8,100,1,1,flat
1.5,9398,23,100,1,1,flat
1.5,9399,26,100,1,1,flat
1.5,9400,4,100,1,1,flat
1.5,9401,22,100,1,1,flat
1.5,9402,21,100,1,1,flat
1.5,9403,11,100,1,1,flat
1.5,9404,21,100,1,1,flat
1.5,9405,19,100,1,1,flat
1.5,9406,25,100,1,1,flat
1.5,9407,21,100,1,1,flat
1.5,9408,45,100,1,1,flat
1.5,9409,19,100,1,1,flat
1.5,9410,22,100,1,1,flat
1.5,9411,15,100,1,1,flat
1.5,9412,19,100,1,1,flat
1.5,9413,34,100,1,1,flat
1.5,9414,23,100,1,1,flat
1.5,9415,31,100,1,1,flat
1.5,9416,25,100,1,1,flat
1.5,9417,16,100,1,1,flat
1.5,9418,21,100,1,1,flat
1.5,9419,19,100,1,1,flat
1.5,9420,15,100,1,1,flat
1.5,9421,32,100,1,1,flat
1.5,9422,25,100,1,1,flat
1.5,9423,12,100,1,1,flat
1.5,9424,28,100,1,1,flat
1.5,9425,15,100,1,1,flat
1.5,9426,17,100,1,1,flat
1.5,9427,20,100,1,1,flat
1.5,9428,13,100,1,1,flat
1.5,9429,22,100,1,1,flat
1.5,9430,25,100,1,1,flat
1.5,9431,17,100,1,1,flat
1.5,9432,33,100,1,1,flat
1.5,9433,15,100,1,1,flat
1.5,9434,11,100,1,1,flat
1.5,9435,19,100,1,1,flat
1.5,9436,26,100,1,1,flat
1.5,9437,22,100,1,1,flat
1.5,9438,31,100,1,1,flat
1.5,9439,13,100,1,1,flat
1.5,9440,20,100,1,1,flat
1.5,9441,29,100,1,1,flat
1.5,9442,35,100,1,1,flat
1.5,9443,30,100,1,1,flat
1.5,9444,19,100,1,1,flat
1.5,9445,29,100,1,1,flat
1.5,9446,12,100,1,1,flat
1.5,9447,23,100,1,1,flat
1.5,9448,22,100,1,1,flat
1.5,9449,10,100,1,1,flat
1.5,9450,22,100,1,1,flat
1.5,9451,8,100,1,1,flat
1.5,9452,16,100,1,1,flat
1.5,9453,10,100,1,1,flat
1.5,9454,26,100,1,1,flat
1.5,9455,7,100,1,1,flat
1.5,9456,16,100,1,1,flat
1.5,9457,25,100,1,1,flat
1.5,9458,7,100,1,1,flat
1.5,9459,18,100,1,1,flat
1.5,9460,17,100,1,1,flat
1.5,9461,15,100,1,1,flat
1.5,9462,9,100,1,1,flat
1.5,9463,17,100,1,1,flat
1.5,9464,36,100,1,1,flat
1.5,9465,19,100,1,1,flat
1.5,9466,27,100,1,1,flat
1.5,9467,12,100,1,1,flat
1.5,9468,21,100,1,1,flat
1.5,9469,18,100,1,1,flat
1.5,9470,36,100,1,1,flat
1.5,9471,25,100,1,1,flat
1.5,9472,15,100,1,1,flat
1.5,9473,14,100,1,1,flat
1.5,9474,15,100,1,1,flat
1.5,9475,12,100,1,1,flat
1.5,9476,20,100,1,1,flat
1.5,9477,18,100,1,1,flat
1.5,9478,18,100,1,1,flat
1.5,9479,27,100,1,1,flat
1.5,9480,12,100,1,1,flat
1.5,9481,27,100,1,1,flat
1.5,9482,9,100,1,1,flat
1.5,9483,25,100,1,1,flat
1.5,9484,16,100,1,1,flat
1.5,9485,28,100,1,1,flat
1.5,9486,27,100,1,1,flat
1.5,9487,21,100,1,1,flat
1.5,9488,12,100,1,1,flat
1.5,9489,26,100,1,1,flat
1.5,9490,16,100,1,1,flat
1.5,9491,15,100,1,1,flat
1.5,9492,12,100,1,1,flat
1.5,9493,16,100,1,1,flat
1.5,9494,18,100,1,1,flat
1.5,9495,19,100,1,1,flat
1.5,9496,19,100,1,1,flat
1.5,9497,36,100,1,1,flat
1.5,9498,29,100,1,1,flat
1.5,9499,17,100,1,1,flat
1.5,9500,25,100,1,1,flat
1.5,9501,21,100,1,1,flat
1.5,9502,22,100,1,1,flat
1.5,9503,18,100,1,1,flat
1.5,9504,20,100,1,1,flat
1.5,9505,8,100,1,1,flat
1.5,9506,13,100,1,1,flat
1.5,9507,21,100,1,1,flat
1.5,9508,8,100,1,1,flat
1.5,9509,24,100,1,1,flat
1.5,9510,33,100,1,1,flat
1.5,9511,26,100,1,1,flat
1.5,9512,20,100,1,1,flat
1.5,9513,6,100,1,1,flat
1.5,9514,22,100,1,1,flat
1.5,9515,25,100,1,1,flat
1.5,9516,23,100,1,1,flat
1.5,9517,25,100,1,1,flat
1.5,9518,25,100,1,1,flat
1.5,9519,30,100,1,1,flat
1.5,9520,15,100,1,1,flat
1.5,9521,13,100,1,1,flat
1.5,9522,26,100,1,1,flat
1.5,9523,36,100,1,1,flat
1.5,9524,21,100,1,1,flat
1.5,9525,23,100,1,1,flat
1.5,9526,21,100,1,1,flat
1.5,9527,27,100,1,1,flat
1.5,9528,29,100,1,1,flat
1.5,9529,26,100,1,1,flat
1.5,9530,14,100,1,1,flat
1.5,9531,24,100,1,1,flat
1.5,9532,25,100,1,1,flat
1.5,9533,20,100,1,1,flat
1.5,9534,19,100,1,1,flat
1.5,9535,10,100,1,1,flat
1.5,9536,14,100,1,1,flat
1.5,9537,37,100,1,1,flat
1.5,9538,15,100,1,1,flat
1.5,9539,21,100,1,1,flat
1.5,9540,15,100,1,1,flat
1.5,9541,33,100,1,1,flat
1.5,9542,19,100,1,1,flat
1.5,9543,19,100,1,1,flat
1.5,9544,25,100,1,1,flat
1.5,9545,30,100,1,1,flat
1.5,9546,23,100,1,1,flat
1.5,9547,14,100,1,1,flat
1.5,9548,14,100,1,1,flat
1.5,9549,35,100,1,1,flat
1.5,9550,19,100,1,1,flat
1.5,9551,17,100,1,1,flat
1.5,9552,23,100,1,1,flat
1.5,9553,11,100,1,1,flat
1.5,9554,19,100,1,1,flat
1.5,9555,23,100,1,1,flat
1.5,9556,37,100,1,1,flat
1.5,9557,30,100,1,1,flat
1.5,9558,8,100,1,1,flat
1.5,9559,22,100,1,1,flat
1.5,9560,20,100,1,1,flat
1.5,9561,18,100,1,1,flat
1.5,9562,24,100,1,1,flat
1.5,9563,17,100,1,1,flat
1.5,9564,31,100,1,1,flat
1.5,9565,18,100,1,1,flat
1.5,9566,13,100,1,1,flat
1.5,9567,17,100,1,1,flat
1.5,9568,17,100,1,1,flat
1.5,9569,15,100,1,1,flat
1.5,9570,32,100,1,1,flat
1.5,9571,19,100,1,1,flat
1.5,9572,24,100,1,1,flat
1.5,9573,30,100,1,1,flat
1.5,9574,4,100,1,1,flat
1.5,9575,21,100,1,1,flat
1.5,9576,21,100,1,1,flat
1.5,9577,27,100,1,1,flat
1.5,9578,18,100,1,1,flat
1.5,9579,11,100,1,1,flat
1.5,9580,20,100,1,1,flat
1.5,9581,15,100,1,1,flat
1.5,9582,18,100,1,1,flat
1.5,9583,39,100,1,1,flat
1.5,9584,13,100,1,1,flat
1.5,9585,20,100,1,1,flat
1.5,9586,18,100,1,1,flat
1.5,9587,8,100,1,1,flat
1.5,9588,22,100,1,1,flat
1.5,9589,32,100,1,1,flat
1.5,9590,22,100,1,1,flat
1.5,9591,24,100,1,1,flat
1.5,9592,10,100,1,1,flat
1.5,9593,27,100,1,1,flat
1.5,9594,18,100,1,1,flat
1.5,9595,19,100,1,1,flat
1.5,9596,17,100,1,1,flat
1.5,9597,14,100,1,1,flat
1.5,9598,20,100,1,1,flat
1.5,9599,16,100,1,1,flat
1.5,9600,22,100,1,1,flat
1.5,9601,20,100,1,1,flat
1.5,9602,19,100,1,1,flat
1.5,9603,27,100,1,1,flat
1.5,9604,22,100,1,1,flat
1.5,9605,21,100,1,1,flat
1.5,9606,20,100,1,1,flat
1.5,9607,24,100,1,1,flat
1.5,9608,10,100,1,1,flat
1.5,9609,23,100,1,1,flat
1.5,9610,5,100,1,1,flat
1.5,9611,15,100,1,1,flat
1.5,9612,11,100,1,1,flat
1.5,9613,21,100,1,1,flat
1.5,9614,35,100,1,1,flat
1.5,9615,26,100,1,1,flat
1.5,9616,23,100,1,1,flat
1.5,9617,21,100,1,1,flat
1.5,9618,11,100,1,1,flat
1.5,9619,21,100,1,1,flat
1.5,9620,24,100,1,1,flat
1.5,9621,12,100,1,1,flat
1.5,9622,25,100,1,1,flat
1.5,9623,14,100,1,1,flat
1.5,9624,27,100,1,1,flat
1.5,9625,15,100,1,1,flat
1.5,9626,9,100,1,1,flat
1.5,9627,20,100,1,1,flat
1.5,9628,21,100,1,1,flat
1.5,9629,26,100,1,1,flat
1.5,9630,16,100,1,1,flat
1.5,9631,23,100,1,1,flat
1.5,9632,20,100,1,1,flat
1.5,9633,20,100,1,1,flat
1.5,9634,21,100,1,1,flat
1.5,9635,21,100,1,1,flat
1.5,9636,10,100,1,1,flat
1.5,9637,4,100,1,1,flat
1.5,9638,22,100,1,1,flat
1.5,9639,36,100,1,1,flat
1.5,9640,32,100,1,1,flat
1.5,9641,6,100,1,1,flat
1.5,9642,12,100,1,1,flat
1.5,9643,29,100,1,1,flat
1.5,9644,8,100,1,1,flat
1.5,9645,19,100,1,1,flat
1.5,9646,11,100,1,1,flat
1.5,9647,19,100,1,1,flat
1.5,9648,29,100,1,1,flat
1.5,9649,34,100,1,1,flat
1.5,9650,8,100,1,1,flat
1.5,9651,10,100,1,1,flat
1.5,9652,17,100,1,1,flat
1.5,9653,10,100,1,1,flat
1.5,9654,16,100,1,1,flat
1.5,9655,32,100,1,1,flat
1.5,9656,12,100,1,1,flat
1.5,9657,15,100,1,1,flat
1.5,9658,12,100,1,1,flat
1.5,9659,18,100,1,1,flat
1.5,9660,29,100,1,1,flat
1.5,9661,21,100,1,1,flat
1.5,9662,22,100,1,1,flat
1.5,9663,18,100,1,1,flat
1.5,9664,19,100,1,1,flat
1.5,9665,15,100,1,1,flat
1.5,9666,18,100,1,1,flat
1.5,9667,12,100,1,1,flat
1.5,9668,20,100,1,1,flat
1.5,9669,25,100,1,1,flat
1.5,9670,24,100,1,1,flat
1.5,9671,16,100,1,1,flat
1.5,9672,22,100,1,1,flat
1.5,9673,26,100,1,1,flat
1.5,9674,24,100,1,1,flat
1.5,9675,11,100,1,1,flat
1.5,9676,12,100,1,1,flat
1.5,9677,17,100,1,1,flat
1.5,9678,14,100,1,1,flat
1.5,9679,38,100,1,1,flat
1.5,9680,31,100,1,1,flat
1.5,9681,31,100,1,1,flat
1.5,9682,10,100,1,1,flat
1.5,9683,23,100,1,1,flat
1.5,9684,20,100,1,1,flat
1.5,9685,19,100,1,1,flat
1.5,9686,30,100,1,1,flat
1.5,9687,8,100,1,1,flat
1.5,9688,43,100,1,1,flat
1.5,9689,16,100,1,1,flat
1.5,9690,30,100,1,1,flat
1.5,9691,16,100,1,1,flat
1.5,9692,25,100,1,1,flat
1.5,9693,17,100,1,1,flat
1.5,9694,32,100,1,1,flat
1.5,9695,22,100,1,1,flat
1.5,9696,39,100,1,1,flat
1.5,9697,13,100,1,1,flat
1.5,9698,25,100,1,1,flat
1.5,9699,23,100,1,1,flat
1.5,9700,11,100,1,1,flat
1.5,9701,21,100,1,1,flat
1.5,9702,30,100,1,1,flat
1.5,9703,14,100,1,1,flat
1.5,9704,34,100,1,1,flat
1.5,9705,22,100,1,1,flat
1.5,9706,22,100,1,1,flat
1.5,9707,38,100,1,1,flat
1.5,9708,13,100,1,1,flat
1.5,9709,14,100,1,1,flat
1.5,9710,39,100,1,1,flat
1.5,9711,34,100,1,1,flat
1.5,9712,19,100,1,1,flat
1.5,9713,20,100,1,1,flat
1.5,9714,10,100,1,1,flat
1.5,9715,21,100,1,1,flat
1.5,9716,11,100,1,1,flat
1.5,9717,11,100,1,1,flat
1.5,9718,27,100,1,1,flat
1.5,9719,7,100,1,1,flat
1.5,9720,30,100,1,1,flat
1.5,9721,11,100,1,1,flat
1.5,9722,22,100,1,1,flat
1.5,9723,24,100,1,1,flat
1.5,9724,15,100,1,1,flat
1.5,9725,22,100,1,1,flat
1.5,9726,18,100,1,1,flat
1.5,9727,16,100,1,1,flat
1.5,9728,24,100,1,1,flat
1.5,9729,20,100,1,1,flat
1.5,9730,54,100,1,1,flat
1.5,9731,8,100,1,1,flat
1.5,9732,16,100,1,1,flat
1.5,9733,9,100,1,1,flat
1.5,9734,21,100,1,1,flat
1.5,9735,14,100,1,1,flat
1.5,9736,17,100,1,1,flat
1.5,9737,19,100,1,1,flat
1.5,9738,20,100,1,1,flat
1.5,9739,35,100,1,1,flat
1.5,9740,15,100,1,1,flat
1.5,9741,21,100,1,1,flat
1.5,9742,22,100,1,1,flat
1.5,9743,21,100,1,1,flat
1.5,9744,25,100,1,1,flat
1.5,9745,24,100,1,1,flat
1.5,9746,15,100,1,1,flat
1.5,9747,12,100,1,1,flat
1.5,9748,10,100,1,1,flat
1.5,9749,12,100,1,1,flat
1.5,9750,18,100,1,1,flat
1.5,9751,21,100,1,1,flat
1.5,9752,19,100,1,1,flat
1.5,9753,23,100,1,1,flat
1.5,9754,28,100,1,1,flat
1.5,9755,9,100,1,1,flat
1.5,9756,11,100,1,1,flat
1.5,9757,22,100,1,1,flat
1.5,9758,12,100,1,1,flat
1.5,9759,42,100,1,1,flat
1.5,9760,16,100,1,1,flat
1.5,9761,35,100,1,1,flat
1.5,9762,14,100,1,1,flat
1.5,9763,25,100,1,1,flat
1.5,9764,28,100,1,1,flat
1.5,9765,14,100,1,1,flat
1.5,9766,29,100,1,1,flat
1.5,9767,24,100,1,1,flat
1.5,9768,23,100,1,1,flat
1.5,9769,12,100,1,1,flat
1.5,9770,33,100,1,1,flat
1.5,9771,23,100,1,1,flat
1.5,9772,17,100,1,1,flat
1.5,9773,23,100,1,1,flat
1.5,9774,17,100,1,1,flat
1.5,9775,38,100,1,1,flat
1.5,9776,11,100,1,1,flat
1.5,9777,18,100,1,1,flat
1.5,9778,16,100,1,1,flat
1.5,9779,19,100,1,1,flat
1.5,9780,26,100,1,1,flat
1.5,9781,16,100,1,1,flat
1.5,9782,13,100,1,1,flat
1.5,9783,25,100,1,1,flat
1.5,9784,34,100,1,1,flat
1.5,9785,31,100,1,1,flat
1.5,9786,12,100,1,1,flat
1.5,9787,18,100,1,1,flat
1.5,9788,27,100,1,1,flat
1.5,9789,18,100,1,1,flat
1.5,9790,17,100,1,1,flat
1.5,9791,10,100,1,1,flat
1.5,9792,16,100,1,1,flat
1.5,9793,18,100,1,1,flat
1.5,9794,15,100,1,1,flat
1.5,9795,28,100,1,1,flat
1.5,9796,2,100,1,1,flat
1.5,9797,18,100,1,1,flat
1.5,9798,20,100,1,1,flat
1.5,9799,22,100,1,1,flat
1.5,9800,22,100,1,1,flat
1.5,9801,19,100,1,1,flat
1.5,9802,9,100,1,1,flat
1.5,9803,27,100,1,1,flat
1.5,9804,19,100,1,1,flat
1.5,9805,10,100,1,1,flat
1.5,9806,27,100,1,1,flat
1.5,9807,25,100,1,1,flat
1.5,9808,36,100,1,1,flat
1.5,9809,10,100,1,1,flat
1.5,9810,11,100,1,1,flat
1.5,9811,24,100,1,1,flat
1.5,9812,23,100,1,1,flat
1.5,9813,17,100,1,1,flat
1.5,9814,15,100,1,1,flat
1.5,9815,25,100,1,1,flat
1.5,9816,28,100,1,1,flat
1.5,9817,18,100,1,1,flat
1.5,9818,28,100,1,1,flat
1.5,9819,18,100,1,1,flat
1.5,9820,27,100,1,1,flat
1.5,9821,11,100,1,1,flat
1.5,9822,15,100,1,1,flat
1.5,9823,4,100,1,1,flat
1.5,9824,36,100,1,1,flat
1.5,9825,28,100,1,1,flat
1.5,9826,22,100,1,1,flat
1.5,9827,20,100,1,1,flat
1.5,9828,16,100,1,1,flat
1.5,9829,24,100,1,1,flat
1.5,9830,25,100,1,1,flat
1.5,9831,24,100,1,1,flat
1.5,9832,15,100,1,1,flat
1.5,9833,11,100,1,1,flat
1.5,9834,8,100,1,1,flat
1.5,9835,36,100,1,1,flat
1.5,9836,33,100,1,1,flat
1.5,9837,23,100,1,1,flat
1.5,9838,17,100,1,1,flat
1.5,9839,17,100,1,1,flat
1.5,9840,7,100,1,1,flat
1.5,9841,19,100,1,1,flat
1.5,9842,16,100,1,1,flat
1.5,9843,15,100,1,1,flat
1.5,9844,19,100,1,1,flat
1.5,9845,28,100,1,1,flat
1.5,9846,41,100,1,1,flat
1.5,9847,8,100,1,1,flat
1.5,9848,10,100,1,1,flat
1.5,9849,18,100,1,1,flat
1.5,9850,21,100,1,1,flat
1.5,9851,6,100,1,1,flat
1.5,9852,24,100,1,1,flat
1.5,9853,27,100,1,1,flat
1.5,9854,28,100,1,1,flat
1.5,9855,31,100,1,1,flat
1.5,9856,21,100,1,1,flat
1.5,9857,25,100,1,1,flat
1.5,9858,34,100,1,1,flat
1.5,9859,12,100,1,1,flat
1.5,9860,32,100,1,1,flat
1.5,9861,18,100,1,1,flat
1.5,9862,33,100,1,1,flat
1.5,9863,29,100,1,1,flat
1.5,9864,19,100,1,1,flat
1.5,9865,33,100,1,1,flat
1.5,9866,23,100,1,1,flat
1.5,9867,33,100,1,1,flat
1.5,9868,14,100,1,1,flat
1.5,9869,30,100,1,1,flat
1.5,9870,17,100,1,1,flat
1.5,9871,22,100,1,1,flat
1.5,9872,23,100,1,1,flat
1.5,9873,9,100,1,1,flat
1.5,9874,19,100,1,1,flat
1.5,9875,29,100,1,1,flat
1.5,9876,29,100,1,1,flat
1.5,9877,4,100,1,1,flat
1.5,9878,27,100,1,1,flat
1.5,9879,28,100,1,1,flat
1.5,9880,12,100,1,1,flat
1.5,9881,16,100,1,1,flat
1.5,9882,22,100,1,1,flat
1.5,9883,38,100,1,1,flat
1.5,9884,21,100,1,1,flat
1.5,9885,49,100,1,1,flat
1.5,9886,24,100,1,1,flat
1.5,9887,12,100,1,1,flat
1.5,9888,20,100,1,1,flat
1.5,9889,31,100,1,1,flat
1.5,9890,22,100,1,1,flat
1.5,9891,19,100,1,1,flat
1.5,9892,18,100,1,1,flat
1.5,9893,31,100,1,1,flat
1.5,9894,13,100,1,1,flat
1.5,9895,14,100,1,1,flat
1.5,9896,16,100,1,1,flat
1.5,9897,18,100,1,1,flat
1.5,9898,21,100,1,1,flat
1.5,9899,52,100,1,1,flat
1.5,9900,14,100,1,1,flat
1.5,9901,14,100,1,1,flat
1.5,9902,15,100,1,1,flat
1.5,9903,11,100,1,1,flat
1.5,9904,13,100,1,1,flat
1.5,9905,19,100,1,1,flat
1.5,9906,22,100,1,1,flat
1.5,9907,18,100,1,1,flat
1.5,9908,26,100,1,1,flat
1.5,9909,35,100,1,1,flat
1.5,9910,27,100,1,1,flat
1.5,9911,29,100,1,1,flat
1.5,9912,18,100,1,1,flat
1.5,9913,17,100,1,1,flat
1.5,9914,18,100,1,1,flat
1.5,9915,19,100,1,1,flat
1.5,9916,35,100,1,1,flat
1.5,9917,7,100,1,1,flat
1.5,9918,38,100,1,1,flat
1.5,9919,29,100,1,1,flat
1.5,9920,15,100,1,1,flat
1.5,9921,13,100,1,1,flat
1.5,9922,25,100,1,1,flat
1.5,9923,23,100,1,1,flat
1.5,9924,17,100,1,1,flat
1.5,9925,14,100,1,1,flat
1.5,9926,10,100,1,1,flat
1.5,9927,22,100,1,1,flat
1.5,9928,26,100,1,1,flat
1.5,9929,10,100,1,1,flat
1.5,9930,7,100,1,1,flat
1.5,9931,16,100,1,1,flat
1.5,9932,22,100,1,1,flat
1.5,9933,13,100,1,1,flat
1.5,9934,27,100,1,1,flat
1.5,9935,17,100,1,1,flat
1.5,9936,32,100,1,1,flat
1.5,9937,25,100,1,1,flat
1.5,9938,16,100,1,1,flat
1.5,9939,23,100,1,1,flat
1.5,9940,34,100,1,1,flat
1.5,9941,25,100,1,1,flat
1.5,9942,20,100,1,1,flat
1.5,9943,18,100,1,1,flat
1.5,9944,17,100,1,1,flat
1.5,9945,29,100,1,1,flat
1.5,9946,12,100,1,1,flat
1.5,9947,27,100,1,1,flat
1.5,9948,11,100,1,1,flat
1.5,9949,20,100,1,1,flat
1.5,9950,27,100,1,1,flat
1.5,9951,26,100,1,1,flat
1.5,9952,35,100,1,1,flat
1.5,9953,17,100,1,1,flat
1.5,9954,24,100,1,1,flat
1.5,9955,20,100,1,1,flat
1.5,9956,21,100,1,1,flat
1.5,9957,26,100,1,1,flat
1.5,9958,30,100,1,1,flat
1.5,9959,12,100,1,1,flat
1.5,9960,29,100,1,1,flat
1.5,9961,25,100,1,1,flat
1.5,9962,17,100,1,1,flat
1.5,9963,14,100,1,1,flat
1.5,9964,20,100,1,1,flat
1.5,9965,22,100,1,1,flat
1.5,9966,20,100,1,1,flat
1.5,9967,18,100,1,1,flat
1.5,9968,19,100,1,1,flat
1.5,9969,13,100,1,1,flat
1.5,9970,20,100,1,1,flat
1.5,9971,21,100,1,1,flat
1.5,9972,3,100,1,1,flat
1.5,9973,13,100,1,1,flat
1.5,9974,16,100,1,1,flat
1.5,9975,20,100,1,1,flat
1.5,9976,37,100,1,1,flat
